year,word,vector
1948.0,Anarchismus,"[-0.27435073256492615, -0.6349840760231018, -0.13875433802604675, -0.9870802760124207, 0.33219048380851746, 0.05354757234454155, -0.2808021903038025, -0.17139054834842682, -1.0832364559173584, 0.4933944642543793, 0.06789103895425797, 0.4620572030544281, -0.7374477386474609, -0.08556119352579117, 1.5005900859832764, 0.23386651277542114, 1.8114056587219238, 0.2869316041469574, 0.04978390783071518, 0.13350045680999756, 0.44644853472709656, -0.0843048170208931, -0.4058082699775696, 1.1141990423202515, -1.5052595138549805, -0.6864033341407776, -0.18867604434490204, -0.3104119896888733, -0.20995274186134338, -0.934922456741333, 0.7878668308258057, 0.6879853010177612, 0.12230513244867325, -0.33657020330429077, -0.8519963622093201, -0.5768803358078003, 0.23438087105751038, 0.07953710854053497, -0.09005153179168701, -0.1871834397315979, 0.14536619186401367, -0.6501896977424622, 0.6095899939537048, 0.20911478996276855, 0.060132309794425964, 0.7852146625518799, 0.6986116170883179, -0.5288273692131042, 0.6894367337226868, -1.4448254108428955, 0.6715692281723022, 0.6596984267234802, -0.2635551393032074, -1.5505962371826172, 1.4170584678649902, 0.9700438976287842, 0.7878396511077881, 0.14541329443454742, -0.5690929293632507, 0.5496354103088379, 0.004099251702427864, 0.5519275665283203, -0.38855233788490295, 0.04274056851863861, 0.18222948908805847, 0.31256622076034546, -0.5134413838386536, 0.12125992774963379, 1.3035731315612793, -0.9961792826652527, 0.45894816517829895, 0.1968422532081604, 0.3480360507965088, 0.9802573919296265, 0.2492431104183197, -0.8360041975975037, -0.8342914581298828, 1.3196738958358765, 1.1105835437774658, -0.1917620748281479, -1.4718247652053833, -0.46354031562805176, -2.1599111557006836, 0.45556291937828064, 0.02879389002919197, 0.06629011034965515, -2.0694966316223145, 0.6171272397041321, 1.436192274093628, 0.5370160937309265, -0.8832650184631348, -1.124805212020874, 0.5044239163398743, -1.2059210538864136, 0.38018637895584106, -1.0040366649627686, -0.4027945399284363, 0.5861804485321045, -0.927405595779419, -0.40460819005966187, -0.45929041504859924, 0.9284651279449463, -0.30857449769973755, 0.5287649631500244, -0.0448383167386055, -0.25337058305740356, -0.10903700441122055, 1.3126078844070435, -0.6302209496498108, -1.6827706098556519, -0.46529436111450195, 1.410079002380371, -0.3747742474079132, 0.0445295050740242, 0.6403698921203613, -0.0925525426864624, -0.036013707518577576, -0.5641893744468689, -0.8517651557922363, -0.9264385104179382, 0.3610650897026062, 0.6687366366386414, 0.01689881458878517, -1.0018424987792969, -0.43741363286972046, 0.7567098140716553, 0.5672677755355835, 1.0369311571121216, -0.1972886621952057, -0.34651756286621094, -0.6767794489860535, 0.19795343279838562, -1.1214519739151, -1.8244059085845947, 1.1991899013519287, 0.3515489995479584, -0.47617384791374207, -0.2145073413848877, -0.6580109596252441, 0.5324996113777161, -0.12240755558013916, -0.09092673659324646, -0.8646939396858215, -0.08789137005805969, -0.3081784248352051, -0.20748087763786316, -0.2926413118839264, 0.6541227698326111, 0.426570326089859, 0.33275461196899414, -0.6875395178794861, 1.0242708921432495, 0.22271442413330078, -0.12206242978572845, 0.8718960285186768, 1.005177617073059, -0.3725203275680542, 1.1265833377838135, -0.8145740628242493, -1.9589793682098389, -0.7687239050865173, -0.1303853988647461, 1.673902988433838, 0.5854601860046387, -1.8564152717590332, 0.19545240700244904, 0.658291220664978, -1.1766659021377563, 0.3165361285209656, 0.3046371340751648, 0.033859144896268845, 1.1018391847610474, -0.08111443370580673, 0.2986052930355072, 0.14636874198913574, 0.2810400724411011, -0.3504665791988373, 0.19901922345161438, -0.830178439617157, -0.9784363508224487, -0.16980405151844025, 0.6964242458343506, -0.2469824254512787, -2.173635482788086, -0.08451888710260391, -0.5741618275642395, 1.0357537269592285, 1.8498166799545288, 0.1185184121131897, 0.03185694292187691, -1.3569648265838623, -0.31300288438796997, 0.06222308427095413, -0.24913401901721954, 0.12600618600845337, 0.5212932229042053, -0.7269510626792908, 0.776634693145752, -1.0685534477233887, 1.190885066986084, -0.005623847246170044, 0.6714749336242676, -0.7791473865509033, 0.5388907194137573, -0.7019073367118835, 0.020475344732403755, -1.743569254875183, 0.39657044410705566, 0.3802338242530823, -0.28777801990509033, 0.6464811563491821, -0.08513806760311127, -1.0957214832305908, 0.20647400617599487, -0.4276665449142456, 0.5818408131599426, -0.6201716661453247, -1.6875684261322021, -0.49613156914711, -0.7595122456550598, 0.1258159726858139, -0.4196440577507019, -0.6503589749336243, -0.8404991626739502, -1.0931906700134277, 0.03244533762335777, -0.5085453987121582, -0.42935454845428467, -0.5968583822250366, 0.6363312005996704, 0.40862059593200684, -0.5731908679008484, 0.635159969329834, -0.10559728741645813, 0.4905678629875183, -0.7452438473701477, 0.21798959374427795, 1.0464582443237305, -1.7210056781768799, -0.4065314531326294, 0.9006078243255615, 0.5830990672111511, -0.0719117820262909, 0.49494093656539917, -0.43971335887908936, -0.9670956134796143, 1.4499523639678955, 0.07381808757781982, -0.4779650866985321, 0.7545789480209351, 0.9831696152687073, 1.278833270072937, 0.17552214860916138, 0.4480610191822052, -1.3493285179138184, -1.3070577383041382, 0.6359754204750061, -1.0828410387039185, -1.4388909339904785, -0.35034021735191345, 0.4054880142211914, -0.28796666860580444, 0.658822774887085, 1.4239649772644043, 1.088560938835144, -0.053149931132793427, -0.16073249280452728, -0.48823365569114685, 0.4362632930278778, 0.49510160088539124, -0.9609127640724182, 0.307127445936203, 0.37581947445869446, -0.6137915253639221, 0.11178531497716904, 0.3017098605632782, -0.06568960845470428, -0.7135916352272034, 0.36636966466903687, -0.5595885515213013, -0.12007555365562439, -0.7529498338699341, -0.4922524690628052, 1.340727686882019, 1.422006368637085, 0.16866828501224518, 0.5157711505889893, -0.8120457530021667, 0.8773434162139893, -0.13591812551021576, -0.20725572109222412, 0.8413158059120178, 0.5749313235282898, -0.5433796048164368, -0.3550918996334076, -0.3036143183708191, -0.46871790289878845, 0.15678682923316956, 1.4313918352127075, -0.1379527598619461, -0.518599271774292, 0.17764712870121002, 0.1975291520357132, -0.07913833111524582, -0.06736476719379425, -0.3034510910511017, 0.027275264263153076, 0.30285224318504333, 0.7764145731925964, 1.3072823286056519, 0.6006371974945068, -0.5260759592056274, -1.3460272550582886, 0.5339773297309875, -0.7374422550201416, 0.7145565748214722, -1.0240663290023804, 0.47441455721855164, -0.381051242351532, -0.09327654540538788, 0.7843002676963806, 0.6457696557044983, -0.07174447178840637, 0.24869635701179504, -0.5781394243240356, -0.3978932499885559, 0.42389026284217834, -1.0753246545791626, 0.2133476585149765, 0.7849258780479431, -1.0556581020355225, -0.9177836179733276, -0.003699430264532566, -0.3442511260509491, -1.8450660705566406, -1.6690632104873657, -0.10013030469417572, -1.4134267568588257, 0.9551664590835571, -0.6350422501564026, -0.7920500040054321, 0.17650657892227173, -1.569836974143982, -0.7292397618293762, -0.5782731175422668, 0.29917508363723755, -0.7847040295600891, 0.5704604983329773, 0.4157096743583679, -0.1632169634103775, -0.47621139883995056, 0.0840093195438385, -0.21670423448085785, 0.46892768144607544, 0.3855973482131958, -0.6252029538154602, 0.479678750038147, -0.16526836156845093, -0.26994138956069946, 0.43489012122154236, -0.08127263933420181, 0.397325336933136, -0.5389774441719055, 0.5189023613929749, -0.27593961358070374, -0.14760291576385498, -0.12570269405841827, 0.6001009345054626, -0.29164931178092957, -0.8822414875030518, 0.4695966839790344, 0.40106555819511414, -0.5318067669868469, 0.08423908054828644, -0.027095012366771698, -0.1961158812046051, 0.9656000137329102, -0.5478414297103882, -0.7585644125938416, 0.33354002237319946, 0.25392666459083557, 1.5403244495391846, -0.5611094236373901, 0.18001139163970947, -0.7227367162704468, -0.6789832711219788, -0.30543485283851624, -0.34843140840530396, 0.8825858235359192, -0.15703889727592468, -0.20414133369922638, -0.4454038739204407, 1.0860751867294312, -0.5293130874633789, -0.24936003983020782, 0.14048776030540466, 0.670757532119751, -0.08473634719848633, 0.11764688044786453, 0.8732260465621948, 0.06493972986936569, -0.7987197637557983, -0.005382344126701355, 0.33580389618873596, 0.33932656049728394, -0.3254207968711853, 0.1600574553012848, 1.2346258163452148, 1.7224010229110718, -1.3311737775802612, 0.2180788516998291, -1.427587866783142, 1.1910008192062378, 0.8763580322265625, 0.21274437010288239, 1.3574907779693604, -0.07245790958404541, 0.6361002922058105, -0.9777487516403198, -0.08862847089767456, 0.09790395200252533, -0.6183986663818359, 0.2885056138038635, -1.2243801355361938, 0.9334625601768494, 0.9972888231277466, -0.015015892684459686, 1.0946317911148071, 0.6545325517654419, -0.09418781846761703, 0.5614577531814575, -0.465126633644104, 0.4671646058559418, 0.7895619869232178, -0.1506665050983429, -0.23448607325553894, -0.02887061797082424, 0.6166578531265259, 0.8195590972900391, 1.2824296951293945, 0.5904804468154907, -0.7549651265144348, 0.6892715692520142, -0.4252271354198456, -0.40168893337249756, 0.7236904501914978, -0.05908452719449997, -0.45522263646125793, 0.6331118941307068, 0.8470444679260254, 0.07713276892900467, -0.07974371314048767, 1.6283351182937622, -0.6461328864097595, -0.05379699543118477, 0.5453693270683289, -0.6920044422149658, 0.16218622028827667, -0.09570075571537018, 0.09552042931318283, 1.5654401779174805, -1.010680913925171, 1.2937341928482056, 1.2754852771759033, -0.5799126029014587, 0.49354493618011475, -0.7224345207214355, 0.7953302264213562, 0.20547541975975037, 0.6286512017250061, -0.19160276651382446, -0.027730651199817657, 0.04490824043750763, -1.7876304388046265, 0.6689469218254089, 0.020283345133066177, 1.7367422580718994, -0.9190783500671387, 0.12441228330135345, 0.025550246238708496, 0.827582061290741, -0.2605893611907959, -2.2613186836242676, 0.12584932148456573, -0.5125396251678467, 0.027060437947511673, -0.0886656641960144, 0.5831930637359619, -0.8248661756515503, -1.1470980644226074, -0.8294606804847717, 0.8893774747848511, -0.06463444232940674, 0.7276639342308044, -0.5697689652442932, -0.1869633048772812, 1.788544774055481, 1.9303815364837646, 0.5540730357170105, 0.9513803124427795, 0.19489924609661102, 0.3819640278816223, 0.37175947427749634, -0.5058676600456238, -0.5029271245002747, 1.0247838497161865, 1.366565227508545, 1.0484570264816284, -0.4092795252799988, -0.9798212051391602, 0.10816241800785065, 0.04398520290851593, 0.32011479139328003, -1.2225326299667358, 0.4414460361003876, -0.3006218373775482, -0.5520395040512085, 0.780238687992096, -0.5274319052696228, 0.09184898436069489, -0.09702689945697784, 0.43705618381500244, 0.6809686422348022, 0.1753154844045639, 0.5928277969360352, 0.3885674476623535, 0.8237318992614746, -0.2536527216434479, -0.12978027760982513, 0.21578100323677063, 0.5499297380447388, 1.1412382125854492, -1.3595898151397705, 0.08015834540128708, -0.7309542298316956, 0.7346270084381104, 0.432700514793396, -1.0130395889282227, 0.1655268669128418, -0.27506235241889954, -0.32936856150627136, -0.2240879088640213, 0.0059218257665634155, -0.8377133011817932, 0.9216294288635254, 0.4336240589618683, -0.3562655448913574, 0.3995435833930969, -0.1656239628791809, -0.20653900504112244, -0.11235237866640091, 0.48319438099861145, 0.14602415263652802, -0.35336804389953613, -0.26038822531700134, 2.0046746730804443, -0.10178293287754059, -0.7900351285934448, -0.04541057348251343, -0.06866002082824707, -0.7252562642097473, -0.6998688578605652, 0.11942342668771744, 1.9701464176177979, -0.21120992302894592, 1.0559391975402832, 0.7848129272460938, -0.395037978887558, 0.07788034528493881, 0.4159846305847168, 0.4737964868545532, 0.9663697481155396, -0.029487473890185356, 0.30325114727020264, -0.36868399381637573, -0.1234816238284111, -0.8814390897750854, -0.5800549983978271, 0.7602157592773438, -0.2851455509662628, 0.8365769982337952, 0.8271757960319519, 0.5552360415458679, 0.6688457727432251, -1.3209275007247925, -0.6591858863830566, 0.8007065653800964, 0.23212717473506927, 0.05327180400490761, -1.2081921100616455, -0.8286811113357544, -0.44896939396858215, 0.8003054857254028, -1.210618019104004, -0.4413139224052429, -0.4011252522468567, -0.06173134595155716, 0.3314242959022522, -0.42270585894584656, -0.22504065930843353, -0.0690189003944397, -0.45555925369262695, -0.048213422298431396, 0.14374522864818573, -0.40042534470558167, -0.2166682630777359, -0.3031620979309082, -1.1354546546936035, 0.35955458879470825, 0.5565024614334106, -0.6481256484985352, -0.7046062350273132, -2.393951416015625, -0.961463451385498, 0.38874351978302, -1.3673834800720215, -1.393896222114563, 0.23388376832008362, 0.4061488211154938, -1.0792866945266724, -0.11565693467855453, 0.5957873463630676, -0.02610437199473381, 0.1409820318222046, -0.17317655682563782, 2.2205047607421875, 1.0679601430892944, 0.25174349546432495, -1.0314111709594727, -0.7280712723731995, 1.4844778776168823, 0.5499137043952942, -0.09029869735240936, 0.26496705412864685, 0.7210778594017029, 11.102970123291016, -0.5263168811798096, -0.25672394037246704, 0.1767660677433014, -1.490717887878418, -0.8345608711242676, -1.5639201402664185, 0.8137707710266113, 0.19482438266277313, -0.7498945593833923, 0.3871047794818878, -0.06418360769748688, -0.05248519405722618, 0.5375483632087708, 0.023872749879956245, -0.7260656356811523, -0.38445645570755005, -0.36481329798698425, 0.6365953683853149, -1.176705241203308, -0.5229234099388123, 0.4519580900669098, 1.5259475708007812, 0.3850973844528198, 0.00801137089729309, 0.3182024359703064, -1.0681594610214233, -0.48521193861961365, -0.4035532474517822, 0.33484238386154175, -0.030248381197452545, -0.7350659370422363, 0.0530657134950161, 0.8645399808883667, 0.5071378946304321, 0.8777965307235718, -0.25425320863723755, 1.3699564933776855, -0.8886613249778748, 0.18743708729743958, -0.11462244391441345, 1.0009727478027344, 0.32021212577819824, -0.012604005634784698, -0.19339370727539062, 1.151147723197937, 0.3660046458244324, 0.08906054496765137, 1.3268637657165527, 0.7999595999717712, -1.4346790313720703, 0.10420829057693481, 0.6906015872955322, 0.041411153972148895, 0.3678579032421112, 0.2677408754825592, -0.4794067442417145, -0.9742518067359924, 1.6363506317138672, 0.21546988189220428, -0.5215082764625549, -0.7490213513374329, 0.3833017349243164, 0.32958585023880005, -0.31142401695251465, -0.8705068230628967, -0.11106856167316437, -1.040816307067871, 0.8274629712104797, -0.3001483976840973, -0.6458722949028015, 0.4853448271751404, -1.0242280960083008, 0.27812841534614563, 1.2055984735488892, 1.7426775693893433, -0.4583836793899536, -0.17178814113140106, 0.5200709104537964, -0.49823129177093506, -0.6480690836906433, -0.25485140085220337, 1.1445021629333496, -1.2222933769226074, -0.313138484954834, -0.16243577003479004, 0.5309270024299622, -0.6665037274360657, -0.25116199254989624, 0.7210509181022644, -0.30665257573127747, -1.2615219354629517, -0.8682984113693237, -1.0163211822509766, 0.9539237022399902, -0.5424807071685791, -0.0738956555724144, 0.6781343817710876, -1.1583161354064941, -0.5572012662887573, 0.6068844795227051, 1.8500398397445679, -0.13152994215488434, -0.7152569890022278, -0.25838133692741394, 0.1265767216682434, 0.8807404041290283, -0.6286186575889587, 0.1321188509464264, -1.3920713663101196, -0.31619906425476074, -0.4984675943851471, -0.593050479888916, 0.5953914523124695, 0.21683980524539948, -1.4359649419784546, 0.4603988826274872, 0.2743458151817322, -0.12765991687774658, -0.3393378257751465, -0.16448171436786652, -0.40665730834007263, -0.24216896295547485, -1.1779102087020874, -0.4728472828865051, -0.5593896508216858, -0.047225579619407654, -0.45213767886161804, 0.17567072808742523, -0.6852126121520996, 0.4612153470516205, -0.37690678238868713, -0.296698659658432]"
