decade,word,vector
1946-1955,Agrar,"[ 2.52972177e-01 -4.00903933e-01  3.77509555e-02 -2.76079220e-01
  2.08770400e-01  1.17026882e-01 -2.36615326e-01  3.84129790e-01
 -4.39195676e-01  1.70186848e-01 -2.89461555e-01  1.93859422e-01
 -6.65016499e-01  1.64349154e-02  2.91090153e-01 -2.60352478e-01
  8.76752867e-02 -5.10125065e-02  5.61412693e-01 -2.79753075e-01
  2.68545681e-01  1.90814569e-01  4.32209126e-02 -8.24810937e-02
 -8.13126921e-01 -8.97317080e-02  5.06141021e-01 -5.84384575e-02
  3.80806006e-01 -7.76887143e-02 -8.05890188e-03  4.32153269e-01
 -1.87196650e-02 -1.01496598e-02 -1.68204806e-01 -5.36958673e-01
  1.32219619e-01 -9.79978436e-03  1.21247736e-01 -4.43710021e-01
  2.62833053e-01 -9.69911483e-02  2.76243565e-01 -9.67992738e-02
 -7.49859843e-02  3.36166571e-01  1.69456373e-01  1.51034879e-03
  3.79923601e-02 -3.63448259e-01  2.45508109e-01  1.78239229e-01
 -1.33010519e-01 -3.44783316e-01  1.28591171e-01 -4.50330496e-01
 -4.01936347e-01 -1.72881598e-01 -1.15033492e-02 -5.69553247e-02
 -9.48785552e-02 -1.74140154e-01  1.29713957e-01  1.38011265e-01
  1.90726005e-01 -1.82165051e-01  7.82412105e-02 -4.49540255e-02
  4.48677264e-01  1.46537573e-01  2.32848740e-01  1.81361838e-01
 -4.57676407e-01  1.56197497e-01 -6.26234307e-01 -5.07874365e-02
 -4.53892194e-01  1.39371177e-01  6.12116496e-01 -3.29561031e-01
 -1.92233735e-01 -8.69361690e-02 -5.55134793e-01  2.76181650e-01
 -1.08189094e-01  5.86268550e-01 -3.49317358e-01  5.89154598e-01
  2.85241719e-01 -2.24796941e-03 -2.79622647e-01  1.53502733e-01
  5.67383491e-01 -2.96941971e-01  3.60580192e-01 -3.60263090e-01
 -2.57304375e-01  2.30010930e-02 -5.73521033e-02 -1.79916704e-01
 -5.03448219e-02  7.00934165e-02  1.45443941e-02  1.16419108e-01
 -1.98035640e-01  1.40876621e-02  3.15997258e-01  3.61024665e-01
 -2.88089626e-02 -2.45298190e-01 -5.68785068e-01  7.32971435e-01
  4.60834867e-01 -5.18516418e-02  1.01424773e-01  2.48999794e-01
  2.00655544e-01 -6.29517790e-01  5.66957590e-01 -1.08606516e-01
 -3.25415184e-02 -6.45704692e-02 -9.25119409e-02 -5.95394363e-01
 -4.50592736e-03 -2.53274714e-02 -1.78279976e-04  5.64761414e-01
  4.71103829e-01 -1.09204747e-01 -1.47103568e-01  1.42758754e-03
  2.11665971e-02 -7.13712732e-01  1.55781971e-01  4.72764147e-01
 -1.67234199e-01 -8.25861235e-02 -4.87518476e-03 -5.19501597e-01
 -4.55980082e-01 -5.61005827e-02 -1.71236974e-01 -2.38305233e-01
  2.51482006e-01  2.72823146e-01  1.48967703e-02  1.74765637e-01
  3.36395764e-01 -3.01047461e-01 -4.03863572e-01  4.24202149e-02
  2.86386067e-01  2.56116789e-01  2.35829868e-01  6.31405032e-02
  2.06267016e-01  3.90736519e-01  7.72848076e-01 -6.15821202e-01
 -9.24666717e-02  4.17176259e-01  1.45411924e-01  5.55216504e-01
 -3.90950014e-01  7.32858578e-02  2.20503633e-01 -6.34793217e-01
 -2.03142868e-01  1.89968875e-01 -5.35410637e-01  1.23957313e-01
  2.71036044e-01  4.36924458e-02 -5.09176461e-01 -1.73231943e-01
  9.49865952e-02 -1.89415042e-01  3.04005015e-01 -2.68146135e-01
 -9.08668506e-02  2.09561008e-01 -4.49037446e-01 -5.17937128e-01
  8.59021762e-02 -2.21565942e-01  5.54671089e-02  8.78332027e-01
 -8.72559930e-02 -1.76381492e-01 -5.45626319e-01  3.59414227e-02
  1.95561908e-02  2.82921272e-01  5.95237975e-02 -2.27851292e-02
 -2.07273248e-01  7.00028526e-02 -1.29747339e-01 -2.15891074e-01
  1.41077319e-01  3.23520562e-01 -7.82173874e-02 -1.80346897e-01
  5.35870889e-01 -2.33206757e-01 -2.28185313e-01 -4.25963063e-02
  2.85606293e-01  5.30271629e-02  2.45651678e-01 -4.62886532e-02
 -2.77882511e-01  2.35790222e-01 -7.68427616e-01  3.85954543e-01
 -1.00034180e-01 -2.46786014e-02 -5.33534922e-02 -2.36157108e-01
 -9.78486561e-02 -1.67090066e-01 -5.82732514e-01 -1.29832419e-01
 -4.64829450e-01 -2.40602989e-01 -3.72198129e-01 -4.25093541e-01
  3.24235374e-01  2.15931596e-01 -1.39130188e-01  9.11377701e-03
 -1.28654170e-01 -1.43039187e-01  6.45144714e-01  5.31791139e-01
  5.21501768e-02  4.17849294e-01 -2.66117077e-01 -2.09448905e-01
 -3.34924517e-02  8.19034779e-01  3.58804466e-01 -6.43572073e-02
 -3.21394069e-01 -8.05345300e-02  4.11614211e-01  6.42199585e-01
 -6.03881997e-01 -4.86432554e-03  5.31751276e-01 -5.28633261e-02
 -1.97510221e-01  1.99573740e-01 -1.74452361e-01 -1.50819031e-01
  2.52254089e-01 -2.00514492e-01 -3.39258653e-02  1.38120422e-01
  1.98771904e-02 -5.77475903e-02  3.78703483e-01 -2.31318514e-01
 -1.08780836e-01  8.54001463e-02 -6.34775752e-01 -3.42166454e-01
 -6.34321838e-01 -1.43780136e-01 -2.66121799e-01  3.17139890e-02
 -1.42121853e-02 -1.21559935e-01  8.96462969e-02  5.21238051e-02
 -8.59869512e-02  3.08999272e-01 -6.49398278e-02 -4.87304688e-01
  3.56945238e-02 -1.64294114e-01 -8.54447936e-02  4.60888529e-01
  1.99862111e-01 -2.54072380e-01  1.29676912e-01 -3.01481597e-02
  6.04697275e-01  3.03365281e-01 -2.93266846e-01  3.66936175e-01
 -4.15117379e-01 -5.43919052e-01 -7.01828096e-01  5.40641500e-01
 -6.65879642e-01 -6.02685492e-02  2.21047315e-01  6.66556203e-01
 -2.43362353e-01 -4.74213843e-01  3.45458086e-02 -1.24693571e-01
  9.11857233e-02 -3.38615110e-01 -4.37523400e-02  4.80355118e-01
  5.83750931e-01 -7.94549451e-02  5.50804418e-01  9.05077770e-03
 -5.25546034e-01  6.76669909e-01 -2.68439075e-01  3.95457800e-01
 -1.39267277e-01  2.10069645e-01  1.67334623e-01  8.51860133e-02
  5.51377367e-02 -3.42940073e-01  2.77771139e-01 -3.29260658e-01
  1.87404877e-01 -7.35305610e-02  1.21385074e-02 -5.48432413e-01
 -3.86331742e-01  3.26633853e-01 -8.72558016e-02 -4.71418724e-01
 -6.83583340e-01 -1.21243812e-01 -2.67525324e-01 -5.21550894e-01
  4.03990478e-01 -5.85820197e-01  2.90042912e-01  1.24688370e-01
 -3.46088473e-01  2.38910569e-01 -3.67003344e-01  2.14576832e-01
  2.97811950e-01  6.85448613e-03 -4.96252601e-01  1.59774019e-01
 -1.61441908e-01  2.42430196e-01  1.26994273e-01  2.82241901e-03
  1.53506241e-01  5.57860699e-02  1.80047123e-01  3.57421200e-02
  5.39538363e-01  3.45780430e-01 -3.97918343e-01  7.12459826e-02
  4.93309999e-02 -1.05830902e-01 -5.35290874e-01 -4.91908068e-03
  7.34668378e-02  6.86624027e-02  1.47686141e-01  2.50085208e-01
 -3.36080345e-01 -3.69922160e-01 -2.56125739e-01 -1.02408909e-01
 -2.05660435e-01  1.50830812e-01  1.51654011e-01 -1.12117432e-01
  3.25046036e-01  2.59743591e-02 -3.50415141e-01  4.00484118e-01
  5.96455567e-02  3.06348275e-01 -3.68846565e-01  4.02908529e-01
 -1.62046117e-01 -4.53082765e-01  1.91326955e-01 -7.49168145e-01
 -7.45444606e-02 -1.32693363e-01 -3.87326221e-01  1.69526266e-01
  2.13693020e-01 -7.20236992e-01 -4.43271345e-01 -1.09088874e-01
  4.42953656e-02 -6.29586644e-01 -1.23526562e-01 -2.98962405e-01
  3.88244939e-01 -1.12544646e-01 -2.91103220e-01 -3.06081770e-01
  7.92929116e-03 -1.12075691e-01  7.72322011e-04  1.60023010e-01
  5.34358440e-02 -1.26838097e+00  3.52340571e-01 -8.63498332e-01
  2.13186840e-01  8.55555834e-01 -9.56798858e-02 -1.22149756e-01
  2.14900221e-01 -6.74969736e-02  8.02892438e-02 -3.58797291e-02
  5.02139657e-02 -1.44425878e-01  1.61419439e-01  1.56174698e-01
  4.57117214e-01  2.56397782e-01 -1.29958889e-01  2.91424719e-01
  2.36829557e-01  1.77873594e-01  2.31556891e-01 -3.44581049e-02
 -1.01992606e-02 -8.98948272e-02 -3.04745552e-01 -1.83834877e-01
  3.31331524e-01 -3.53705177e-01  2.59146240e-01 -1.71125107e-01
  2.06820864e-01  9.65557063e-02 -1.85401978e-02 -2.26948745e-01
 -2.24850132e-01  3.41476570e-01 -4.62389970e-01  6.08718491e-02
  1.93672330e-01 -4.95852460e-02  7.99499409e-02  2.13872563e-01
 -9.53975239e-02 -2.10093540e-01  3.58905335e-01  1.36956712e-01
 -6.34097805e-01 -2.23275091e-01  1.55738878e-01  4.04490180e-01
  9.14847420e-02 -6.09037644e-01  1.31586448e-01  5.20855266e-01
 -4.13936727e-01 -4.04316486e-01 -7.65045376e-02  1.80321331e-01
  3.79997483e-01 -7.64777879e-02 -3.61152320e-01 -2.09313492e-01
  5.09230031e-01 -4.64226814e-01  2.73350915e-01  2.17606607e-01
  5.94456398e-01 -3.33169168e-01  1.41384863e-01  7.00281123e-02
  2.83598523e-01 -2.92065338e-02 -2.21726860e-01 -1.88741726e-02
  6.78258478e-01  1.11786210e-01 -1.23683453e-01  1.53601319e-02
 -3.44756822e-01 -2.65538254e-01 -6.83705027e-01 -1.25762970e-01
 -3.46555888e-01 -4.53914672e-01 -2.08409112e-01 -2.42365132e-01
  6.52848734e-01  8.45040404e-01  2.43790636e-01  8.55190075e-02
  4.87898582e-01 -3.57491163e-02 -5.12256149e-01 -3.82061960e-01
 -1.46770591e-02  5.11371149e-01  8.31008099e-01  5.59238685e-01
 -4.24334915e-01 -4.04007796e-01  1.06615010e-02  1.61216656e-01
 -1.10523250e-01 -5.41620106e-01 -3.66909396e-02  4.32295730e-01
  4.22536725e-01  2.07225045e-01  1.04091595e-01 -2.32445843e-02
 -4.42431047e-01 -3.75824803e-01  2.91411866e-01  1.68164154e-01
  5.10714792e-01 -6.64186472e-01  5.85045398e-01 -1.37301184e-01
  1.71282185e-01 -2.08840138e-02  2.91744083e-01  3.74395049e-01
 -8.05159948e-02 -2.47366865e-01 -1.72598939e-01  3.28611895e-01
  3.51890094e-01  1.55624321e-01 -9.62220507e-02 -2.58191904e-01
  2.42899820e-01 -2.57323402e-01  4.91733330e-01  8.15125145e-02
 -5.72088332e-02 -6.01257357e-02  1.64278383e-01  1.61431810e-01
 -3.38593095e-01 -1.69271095e-01 -2.80033581e-01  3.20789521e-01
  4.47808791e-01 -3.76630805e-01  1.68112612e-01  2.53520409e-01
 -5.19646385e-02  1.81371840e-01 -3.79231582e-01 -3.73211402e-01
 -3.57982310e-02 -2.32620262e-01 -2.74653193e-01  8.01605981e-01
 -5.27508838e-02  3.27338662e-01  2.60457749e-01  1.83994594e-01
 -4.49951530e-01  4.81456340e-01  2.28175833e-01  1.98133581e-01
  4.99498043e-02  5.70830340e-01  6.38981101e-03  2.08129229e-01
 -3.17057175e-01 -1.02823648e-01  3.95926101e-01  2.93976950e-02
 -1.86436649e-01  6.90537343e-02  2.05098366e-01 -1.48917804e-01
 -4.82705625e-01 -2.65749047e-03  1.37926102e-01  1.81461878e-01
 -1.93504898e-02 -6.79727743e-01  1.40934042e-01 -6.32164379e-01
 -3.77024332e-01 -2.51000584e-01 -3.00849189e-01 -4.53233618e-01
 -3.49833882e-01  1.52834599e-01  2.27005355e-01  8.07479262e-02
  4.20340424e-02 -3.77914231e-01 -1.67230972e-01  1.20041530e-01
 -5.17555509e-02 -9.86840555e-03 -4.12877409e-01 -3.63299484e-01
 -1.74041519e-01  1.00326748e-01 -5.86729289e-01 -1.85295204e-01
 -1.83215405e-01 -8.03294991e-01  7.34147762e-01 -6.94722732e-01
 -5.63163951e-01  1.02072583e-01 -6.24362773e-02  7.77806759e-02
 -2.34768764e-01  4.12333144e-02 -2.92565942e-01  5.57918699e-01
 -3.14900005e-01  2.30077741e-01  1.92102744e-01  9.12504891e-02
 -1.37993926e-01 -4.57034462e-01  2.87468254e-01 -2.42147039e-01
 -2.98029015e-01 -1.32651943e-01  3.13055745e-01  1.38776044e+01
 -2.46907107e-01  1.71698693e-01  5.06194786e-01 -7.07393531e-01
 -5.11131672e-02 -5.40320426e-01  3.94363850e-01  9.51024584e-02
 -2.89219694e-01 -3.65437449e-01  1.27543727e-01 -3.15968996e-01
  3.17058939e-01  3.27746258e-01 -8.12106348e-02  8.30208955e-03
  5.07357718e-01  1.67258134e-01 -3.50951768e-01 -2.57537329e-01
 -1.19048204e-01  9.14222993e-02  3.47686803e-01  2.85157863e-01
  2.65799799e-01 -7.11769894e-01 -3.78670904e-01  7.69260981e-02
  6.20301656e-01  5.77943217e-02 -2.77269775e-01  6.97232354e-01
  2.87823089e-01  1.14978319e-01  1.32295029e-01  2.60546543e-01
  2.43501101e-01 -3.31528641e-01  2.21646770e-01 -3.76799582e-01
  5.76348291e-01  3.70326202e-01 -2.81089963e-01 -6.77380850e-02
 -9.12654528e-02  3.39285702e-01 -1.13104961e-01  1.56781621e-01
  2.17643105e-01 -6.09824581e-01  8.35213375e-02 -1.42306729e-01
  8.86885789e-02 -3.07284641e-01 -3.24579998e-02  4.31286291e-01
  2.73528862e-01  5.20923729e-01  2.40823256e-01  2.97982821e-01
  1.68190967e-01  2.49457800e-01 -3.56605074e-02 -8.53947500e-02
 -6.73257570e-01  1.78463432e-01  1.98315496e-01  5.28895579e-02
 -5.57470826e-01 -2.01476603e-01  5.19901559e-01 -9.08822636e-01
 -3.47938752e-01  4.37213998e-02  4.89254814e-01  1.45703248e-01
 -7.14036198e-01  6.61945431e-02  5.97020121e-02  3.72678302e-02
 -2.22894348e-01  4.28371283e-01 -4.28572230e-01 -2.58471229e-01
 -1.63020451e-01  1.05485275e-02 -4.01391828e-01 -3.51540628e-01
  3.75946524e-01  5.88232937e-02 -4.05518011e-01 -3.73590170e-01
 -6.58498252e-01 -1.97491884e-01 -5.71639984e-01  4.79930946e-01
 -1.24284421e-01 -5.86773288e-02  1.01429182e-01  1.79840559e-01
  2.50167577e-01 -3.79235054e-01 -5.28211372e-01  1.78885178e-01
 -1.18237501e-01 -4.36404464e-01 -3.65822314e-01  1.35454586e-01
  3.24284948e-02 -2.34663769e-01 -4.47850163e-01 -3.23365584e-01
  8.49265183e-02  1.30207899e-02 -9.78808177e-01  4.96004014e-02
  1.74218789e-04 -8.12520383e-02 -5.92233919e-01  5.58810304e-01
  1.72863051e-01 -2.38694715e-01 -1.50308514e-01  2.60731330e-03
 -4.50741475e-02  2.44524980e-01 -1.67505329e-01  1.66811622e-01
 -4.43183070e-01 -3.85535339e-01 -2.83963084e-01  6.79729862e-02]"
